id,Name,ins_id,ins_name,ins_type,ins_country,topics,hindex,orcid
https://openalex.org/A5075770379,Cezar Sas,https://openalex.org/I169381384,University of Groningen,funder,NL,"['Software Engineering Research', 'Web Data Mining and Analysis', 'Topic Modeling', 'Advanced Malware Detection Techniques', 'Natural Language Processing Techniques']",4,0000-0002-3018-0140
https://openalex.org/A5004310042,Silvia Terragni,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Computational and Text Analysis Methods', 'Natural Language Processing Techniques', 'Advanced Text Analysis Techniques', 'Handwritten Text Recognition Techniques']",10,0000-0002-0358-1854
https://openalex.org/A5012672195,Giulia Rizzi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Hate Speech and Cyberbullying Detection', 'Humor Studies and Applications', 'Sentiment Analysis and Opinion Mining', 'Misinformation and Its Impacts', 'Natural Language Processing Techniques']",3,0000-0002-0619-0760
https://openalex.org/A5054448743,Francesco Bartolucci,https://openalex.org/I27483092,University of Perugia,funder,IT,"['Statistical Methods and Bayesian Inference', 'Bayesian Methods and Mixture Models', 'Regional Socio-Economic Development Trends', 'COVID-19, Geopolitics, Technology, Migration', 'Impact of AI and Big Data on Business and Society']",32,0000-0001-7057-1421
https://openalex.org/A5000132361,Ferdinando M. Ametrano,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Blockchain Technology Applications and Security', 'Complex Systems and Time Series Analysis', 'Economic theories and models', 'Credit Risk and Financial Regulations', 'Stochastic processes and financial applications']",8,0000-0001-8521-0063
https://openalex.org/A5025039601,Fakhreddine Zayer,https://openalex.org/I176601375,Khalifa University of Science and Technology,funder,AE,"['Advanced Memory and Neural Computing', 'Ferroelectric and Negative Capacitance Devices', 'Neuroscience and Neural Engineering', 'Transition Metal Oxide Nanomaterials', 'Photoreceptor and optogenetics research']",7,0000-0003-1989-5951
https://openalex.org/A5013814572,Baker Mohammad,https://openalex.org/I176601375,Khalifa University of Science and Technology,funder,AE,"['Advanced Memory and Neural Computing', 'Ferroelectric and Negative Capacitance Devices', 'Neuroscience and Neural Engineering', 'Analog and Mixed-Signal Circuit Design', 'Low-power high-performance VLSI design']",31,0000-0002-6063-473X
https://openalex.org/A5078108496,Hani Saleh,https://openalex.org/I176601375,Khalifa University of Science and Technology,funder,AE,"['Analog and Mixed-Signal Circuit Design', 'Advanced Memory and Neural Computing', 'Physical Unclonable Functions (PUFs) and Hardware Security', 'ECG Monitoring and Analysis', 'Energy Harvesting in Wireless Networks']",27,0000-0002-7185-0278
https://openalex.org/A5041674557,Saman Fouladi,https://openalex.org/I189158943,University of Milan,funder,IT,"['Medical Imaging and Analysis', 'AI in cancer detection', 'EEG and Brain-Computer Interfaces', 'Functional Brain Connectivity Studies', 'Radiomics and Machine Learning in Medical Imaging']",4,0000-0003-3367-4952
https://openalex.org/A5008469023,Miloš Pušica,https://openalex.org/I4210144925,Technological University Dublin,funder,IE,"['Human-Automation Interaction and Safety', 'EEG and Brain-Computer Interfaces', 'Ergonomics and Human Factors', 'Technology and Human Factors in Education and Health', 'Neural and Behavioral Psychology Studies']",3,0009-0003-4522-6222
https://openalex.org/A5009238704,Sam Cromie,https://openalex.org/I205274468,Trinity College Dublin,funder,IE,"['Occupational Health and Safety Research', 'Risk and Safety Analysis', 'Human-Automation Interaction and Safety', 'Quality and Safety in Healthcare', 'Older Adults Driving Studies']",7,0000-0001-5023-0435
https://openalex.org/A5061312792,Maria Chiara Leva,https://openalex.org/I4210144925,Technological University Dublin,funder,IE,"['Occupational Health and Safety Research', 'Risk and Safety Analysis', 'Human-Automation Interaction and Safety', 'Quality and Safety in Healthcare', 'Manufacturing Process and Optimization']",14,0000-0002-6770-8332
https://openalex.org/A5004251248,Shalli Rani,https://openalex.org/I74319210,Chitkara University,funder,IN,"['IoT and Edge/Fog Computing', 'Energy Efficient Wireless Sensor Networks', 'Network Security and Intrusion Detection', 'Software-Defined Networks and 5G', 'Blockchain Technology Applications and Security']",34,0000-0002-8474-9435
https://openalex.org/A5091201700,Jianyi Lin,https://openalex.org/I103320735,Università Cattolica del Sacro Cuore,funder,IT,"['Sparse and Compressive Sensing Techniques', 'Computational Geometry and Mesh Generation', 'Catalytic Processes in Materials Science', 'Algorithms and Data Compression', 'Face and Expression Recognition']",19,0000-0002-3299-448X
https://openalex.org/A5005019806,Corrado Mio,https://openalex.org/I176601375,Khalifa University of Science and Technology,funder,AE,"['Forecasting Techniques and Applications', 'Mobile Crowdsensing and Crowdsourcing', 'Image Enhancement Techniques', 'Auction Theory and Applications', 'Monetary Policy and Economic Impact']",4,0000-0002-1087-4866
https://openalex.org/A5075830877,Ernesto Damiani,https://openalex.org/I189158943,University of Milan,funder,IT,"['Service-Oriented Architecture and Web Services', 'Access Control and Trust', 'Semantic Web and Ontologies', 'Business Process Modeling and Analysis', 'Cryptography and Data Security']",58,0000-0002-9557-6496
https://openalex.org/A5080078385,Ebtesam Almazrouei,https://openalex.org/I4210087059,Technology Innovation Institute,facility,AE,"['Wireless Signal Modulation Classification', 'Indoor and Outdoor Localization Technologies', 'Topic Modeling', 'Natural Language Processing Techniques', 'Underwater Vehicles and Communication Systems']",8,0000-0003-3445-0467
https://openalex.org/A5000567069,Nawaf Almoosa,https://openalex.org/I176601375,Khalifa University of Science and Technology,funder,AE,"['Molecular Communication and Nanonetworks', 'Embedded Systems Design Techniques', 'Wireless Body Area Networks', 'Advancements in PLL and VCO Technologies', 'Speech and Audio Processing']",11,0000-0002-5091-3030
https://openalex.org/A5101480773,Inês Filipa Fernandes Ramos,https://openalex.org/I189158943,University of Milan,funder,IT,"['Fault Detection and Control Systems', 'Neural Networks and Applications', 'Anomaly Detection Techniques and Applications', 'Teleoperation and Haptic Systems', 'Human-Automation Interaction and Safety']",1,0000-0003-3576-2550
https://openalex.org/A5038194329,Anshika Sharma,https://openalex.org/I74319210,Chitkara University,funder,IN,"['Network Security and Intrusion Detection', 'Advanced Malware Detection Techniques', 'Anomaly Detection Techniques and Applications', 'Smart Grid Security and Resilience', 'Internet Traffic Analysis and Secure E-voting']",6,0000-0002-8160-0766
https://openalex.org/A5074678857,Himanshi Babbar,https://openalex.org/I74319210,Chitkara University,funder,IN,"['Network Security and Intrusion Detection', 'Advanced Malware Detection Techniques', 'Software-Defined Networks and 5G', 'IoT and Edge/Fog Computing', 'Anomaly Detection Techniques and Applications']",15,0000-0003-4580-6617
https://openalex.org/A5085568268,Sountharrajan Sehar,https://openalex.org/I81556334,Amrita Vishwa Vidyapeetham,funder,IN,"['Data Mining Algorithms and Applications', 'Digital Transformation in Industry', 'Data Stream Mining Techniques', 'Energy Efficient Wireless Sensor Networks', 'Data Management and Algorithms']",3,0000-0003-4248-3875
https://openalex.org/A5073215738,Aman Singh,https://openalex.org/I119939252,Indraprastha Institute of Information Technology Delhi,funder,IN,"['IoT and Edge/Fog Computing', 'Artificial Intelligence in Healthcare', 'Blockchain Technology Applications and Security', 'Network Security and Intrusion Detection', 'Imbalanced Data Classification Techniques']",28,0000-0001-6571-327X
https://openalex.org/A5087714177,Annalisa Barsotti,https://openalex.org/I189158943,University of Milan,funder,IT,"['Customer churn and segmentation', 'Advanced Image Processing Techniques', 'Consumer Retail Behavior Studies', 'Gaussian Processes and Bayesian Inference', 'Machine Learning and ELM']",1,0000-0002-8279-729X
https://openalex.org/A5032470869,Meriem Bettayeb,https://openalex.org/I117222138,Abu Dhabi University,education,AE,"['Advanced Memory and Neural Computing', 'Ferroelectric and Negative Capacitance Devices', 'IoT and Edge/Fog Computing', 'Advanced Malware Detection Techniques', 'Neural Networks and Reservoir Computing']",7,0000-0002-0163-1395
https://openalex.org/A5006143958,Heba Abunahla,https://openalex.org/I98358874,Delft University of Technology,funder,NL,"['Advanced Memory and Neural Computing', 'Ferroelectric and Negative Capacitance Devices', 'Neuroscience and Neural Engineering', 'Physical Unclonable Functions (PUFs) and Hardware Security', 'Advanced Sensor and Energy Harvesting Materials']",13,0000-0002-5357-2374
https://openalex.org/A5087921260,Michela Lecca,https://openalex.org/I2277624104,Fondazione Bruno Kessler,funder,IT,"['Image Enhancement Techniques', 'Color Science and Applications', 'CCD and CMOS Imaging Sensors', 'Advanced Image and Video Retrieval Techniques', 'Visual Attention and Saliency Detection']",14,0000-0001-7961-0212
https://openalex.org/A5090344140,Marco Anisetti,https://openalex.org/I189158943,University of Milan,funder,IT,"['Cloud Data Security Solutions', 'Access Control and Trust', 'Service-Oriented Architecture and Web Services', 'IoT and Edge/Fog Computing', 'Security and Verification in Computing']",25,0000-0002-5438-9467
https://openalex.org/A5058453558,Claudio A. Ardagna,https://openalex.org/I189158943,University of Milan,funder,IT,"['Access Control and Trust', 'Cloud Data Security Solutions', 'Privacy-Preserving Technologies in Data', 'Service-Oriented Architecture and Web Services', 'Security and Verification in Computing']",27,0000-0001-7426-4795
https://openalex.org/A5046305434,Nicola Bena,https://openalex.org/I189158943,University of Milan,funder,IT,"['Network Security and Intrusion Detection', 'Security and Verification in Computing', 'Cloud Data Security Solutions', 'Adversarial Robustness in Machine Learning', 'Privacy-Preserving Technologies in Data']",7,0000-0003-4909-9892
https://openalex.org/A5093843226,Vincenzo Giandomenico,https://openalex.org/I189158943,University of Milan,funder,IT,"['Advanced Malware Detection Techniques', 'Network Security and Intrusion Detection', 'Software Testing and Debugging Techniques']",1,0009-0001-7729-0574
https://openalex.org/A5011772671,Aldo Geuna,https://openalex.org/I55143463,University of Turin,funder,IT,"['Innovation Policy and R&D', 'Firm Innovation and Growth', 'Entrepreneurship Studies and Influences', 'Innovation and Knowledge Management', 'Higher Education Governance and Development']",42,0000-0001-8587-840X
https://openalex.org/A5070397846,Massimiliano Nuccio,https://openalex.org/I149461666,Ca' Foscari University of Venice,funder,IT,"['Cultural Industries and Urban Development', 'Diverse academic and cultural studies', 'Firm Innovation and Growth', 'Economic and Technological Innovation', 'Management, Economics, and Public Policy']",13,0000-0002-0751-2143
https://openalex.org/A5050830060,Fabio Pammolli,https://openalex.org/I93860229,Politecnico di Milano,funder,IT,"['Pharmaceutical Economics and Policy', 'Complex Systems and Time Series Analysis', 'Firm Innovation and Growth', 'Intellectual Property and Patents', 'Innovation Policy and R&D']",44,0000-0001-7056-1303
https://openalex.org/A5021209136,Armando Rungi,https://openalex.org/I127077003,IMT School for Advanced Studies Lucca,funder,IT,"['Global trade and economics', 'Firm Innovation and Growth', 'International Business and FDI', 'Global trade, sustainability, and social impact', 'Italy: Economic History and Contemporary Issues']",16,0000-0002-2204-582X
https://openalex.org/A5038404470,Federico Tamagni,https://openalex.org/I162290304,Scuola Superiore Sant'Anna,funder,IT,"['Firm Innovation and Growth', 'Corporate Finance and Governance', 'Italy: Economic History and Contemporary Issues', 'Global trade and economics', 'Economic Growth and Productivity']",19,0000-0001-6476-6388
https://openalex.org/A5081225656,Carlo Bottai,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Firm Innovation and Growth', 'Innovation and Knowledge Management', 'Business Strategy and Innovation', 'Digital Platforms and Economics', 'Advanced Computational Techniques and Applications']",2,0000-0002-2878-9360
https://openalex.org/A5002037791,Lisa Crosato,https://openalex.org/I149461666,Ca' Foscari University of Venice,funder,IT,"['Firm Innovation and Growth', 'Financial Distress and Bankruptcy Prediction', 'Italy: Economic History and Contemporary Issues', 'Imbalanced Data Classification Techniques', 'Monetary Policy and Economic Impact']",8,0000-0002-3415-656X
https://openalex.org/A5026765555,Josep Domènech,https://openalex.org/I60053951,Universitat Politècnica de València,funder,ES,"['Child and Adolescent Psychosocial and Emotional Development', 'Cinema History and Criticism', 'Caching and Content Delivery', 'Peer-to-Peer Network Technologies', 'Photographic and Visual Arts']",29,0000-0002-7302-5810
https://openalex.org/A5005872455,Caterina Liberati,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Financial Distress and Bankruptcy Prediction', 'Customer Service Quality and Loyalty', 'Imbalanced Data Classification Techniques', 'Digital Marketing and Social Media', 'Sensory Analysis and Statistical Methods']",8,0000-0001-9910-4018
https://openalex.org/A5037370959,Riccardo Cappelli,https://openalex.org/I122534668,Marche Polytechnic University,funder,IT,"['Firm Innovation and Growth', 'Economic Growth and Productivity', 'Regional Economics and Spatial Analysis', 'Intellectual Property and Patents', 'Entrepreneurship Studies and Influences']",6,0000-0001-7917-5142
https://openalex.org/A5060472818,Marco Cremaschi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Semantic Web and Ontologies', 'Data Quality and Management', 'Topic Modeling', 'Natural Language Processing Techniques', 'Advanced Database Systems and Queries']",7,0000-0001-7840-6228
https://openalex.org/A5001376956,Anna Panzeri,https://openalex.org/I138689650,University of Padua,funder,IT,"['COVID-19 and Mental Health', 'Mental Health Research Topics', 'Long-Term Effects of COVID-19', 'Resilience and Mental Health', 'Health disparities and outcomes']",15,0000-0001-5999-858X
https://openalex.org/A5075352572,Andrea Spoto,https://openalex.org/I138689650,University of Padua,funder,IT,"['Child and Adolescent Psychosocial and Emotional Development', 'Mental Health Research Topics', 'Intelligent Tutoring Systems and Adaptive Learning', 'Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes', 'Psychosomatic Disorders and Their Treatments']",22,0000-0002-7580-544X
https://openalex.org/A5096380832,Fabio D’Adda,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Semantic Web and Ontologies', 'Topic Modeling', 'Data Quality and Management', 'Natural Language Processing Techniques', 'Data Mining Algorithms and Applications']",1,0009-0006-0995-0661
https://openalex.org/A5039716498,Mario Mezzanzanica,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Data Quality and Management', 'Topic Modeling', 'Management, Economics, and Public Policy', 'Semantic Web and Ontologies', 'Legal and Labor Studies']",20,0000-0003-0399-2810
https://openalex.org/A5036819374,Andrea Seveso,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Natural Language Processing Techniques', 'Explainable Artificial Intelligence (XAI)', 'Machine Learning in Healthcare', 'Biomedical Text Mining and Ontologies']",8,0000-0001-7132-7703
https://openalex.org/A5046882068,Lorenzo Malandri,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Natural Language Processing Techniques', 'Explainable Artificial Intelligence (XAI)', 'Stock Market Forecasting Methods', 'Biomedical Text Mining and Ontologies']",13,0000-0002-0222-9365
https://openalex.org/A5040060014,Navid Nobani,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Natural Language Processing Techniques', 'Explainable Artificial Intelligence (XAI)', 'Biomedical Text Mining and Ontologies', 'Scientific Computing and Data Management']",6,0000-0001-9964-097X
https://openalex.org/A5102781905,Simone D’Amico,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Advanced Text Analysis Techniques', 'Digital Economy and Work Transformation', 'Online Learning and Analytics', 'Machine Learning in Healthcare']",0,0009-0002-2820-0277
https://openalex.org/A5099566317,Antonio Serino,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Law, AI, and Intellectual Property', 'Legal and Labor Studies', 'Semantic Web and Ontologies', 'Data Mining Algorithms and Applications', 'Quality and Management Systems']",1,0009-0008-0737-8547
https://openalex.org/A5032957516,Anna Giabelli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Topic Modeling', 'Natural Language Processing Techniques', 'Advanced Graph Neural Networks', 'Biomedical Text Mining and Ontologies', 'Graph Theory and Algorithms']",6,0000-0001-9419-4800
https://openalex.org/A5115721388,Vittorio Haardt,,,,,"['Sentiment Analysis and Opinion Mining', 'Advanced Text Analysis Techniques', 'Topic Modeling']",0,0009-0005-6877-8112
https://openalex.org/A5117539811,Samuele Colombo,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,[],0,0009-0001-4958-927X
https://openalex.org/A5015450677,Alessandro Castelnovo,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Explainable Artificial Intelligence (XAI)', 'Ethics and Social Impacts of AI', 'Adversarial Robustness in Machine Learning', 'Privacy-Preserving Technologies in Data', 'Scientific Computing and Data Management']",7,0000-0001-5234-1155
https://openalex.org/A5093538370,Nicolò Mombelli,,,,,"['Bayesian Modeling and Causal Inference', 'Multi-Criteria Decision Making', 'Explainable Artificial Intelligence (XAI)', 'Semantic Web and Ontologies', 'Scientific Computing and Data Management']",0,0009-0006-0550-7240
https://openalex.org/A5099566316,Daniele Potertì,,,,,"['Semantic Web and Ontologies', 'Law, AI, and Intellectual Property', 'Scientific Computing and Data Management', 'Natural Language Processing Techniques', 'Data Mining Algorithms and Applications']",0,0009-0006-6525-4492
https://openalex.org/A5040936907,Salvatore Sorrentino,https://openalex.org/I93860229,Politecnico di Milano,funder,IT,"['Spectroscopy Techniques in Biomedical and Chemical Research', 'Optical Imaging and Spectroscopy Techniques', 'Cell Image Analysis Techniques', 'Advanced Fluorescence Microscopy Techniques', 'Spectroscopy and Chemometric Analyses']",2,0000-0001-9125-5225
https://openalex.org/A5070986012,Noemi Gozzi,https://openalex.org/I35440088,ETH Zurich,funder,CH,"['Radiomics and Machine Learning in Medical Imaging', 'Muscle activation and electromyography studies', 'Transcranial Magnetic Stimulation Studies', 'Neuroscience and Neural Engineering', 'Glioma Diagnosis and Treatment']",8,0000-0003-0126-7893
https://openalex.org/A5081965427,Vincenzo Moscato,https://openalex.org/I71267560,University of Naples Federico II,funder,IT,"['Video Analysis and Summarization', 'Image Retrieval and Classification Techniques', 'Complex Network Analysis Techniques', 'Advanced Image and Video Retrieval Techniques', 'Semantic Web and Ontologies']",38,0000-0002-0754-7696
https://openalex.org/A5067863367,Antonio Picariello,https://openalex.org/I71267560,University of Naples Federico II,funder,IT,"['Semantic Web and Ontologies', 'Image Retrieval and Classification Techniques', 'Video Analysis and Summarization', 'Advanced Image and Video Retrieval Techniques', 'Recommender Systems and Techniques']",38,0000-0003-4804-1007
https://openalex.org/A5080190737,Giancarlo Sperlí,https://openalex.org/I71267560,University of Naples Federico II,funder,IT,"['Complex Network Analysis Techniques', 'Spam and Phishing Detection', 'Recommender Systems and Techniques', 'Topic Modeling', 'Misinformation and Its Impacts']",32,0000-0003-4033-3777
https://openalex.org/A5069425448,Xiaochen Chou,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Vehicle Routing Optimization Methods', 'Advanced Manufacturing and Logistics Optimization', 'Optimization and Packing Problems', 'Urban and Freight Transport Logistics', 'Transportation Planning and Optimization']",6,0000-0003-1491-9336
https://openalex.org/A5045131799,Stein W. Wallace,https://openalex.org/I931913249,Norwegian School of Economics,education,NO,"['Risk and Portfolio Optimization', 'Transportation Planning and Optimization', 'Optimization and Mathematical Programming', 'Supply Chain and Inventory Management', 'Vehicle Routing Optimization Methods']",42,0000-0001-5909-7909
https://openalex.org/A5021329240,Stanislav Fedorov,https://openalex.org/I177477856,Polytechnic University of Turin,funder,IT,"['Anomaly Detection Techniques and Applications', 'Urban and Freight Transport Logistics', 'Vehicle Routing Optimization Methods', 'Time Series Analysis and Forecasting', 'Traffic Prediction and Management Techniques']",4,0000-0002-8896-5047
https://openalex.org/A5022533797,Bruno G. Galuzzi,https://openalex.org/I4210095629,Institute of Molecular Bioimaging and Physiology,facility,IT,"['Seismic Imaging and Inversion Techniques', 'Microbial Metabolic Engineering and Bioproduction', 'Metabolomics and Mass Spectrometry Studies', 'Hydraulic Fracturing and Reservoir Analysis', 'Reservoir Engineering and Simulation Methods']",9,0000-0002-8518-5352
https://openalex.org/A5058808642,Marco Piazza,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Diverse academic and cultural studies', 'Spectroscopy Techniques in Biomedical and Chemical Research', 'Italian Social Issues and Migration', 'Educational and Social Studies', 'COVID-19 diagnosis using AI']",2,0000-0002-8337-0415
https://openalex.org/A5058902689,Marzia Bedoni,https://openalex.org/I4210116940,Don Carlo Gnocchi Foundation,nonprofit,IT,"['Extracellular vesicles in disease', 'Spectroscopy Techniques in Biomedical and Chemical Research', 'Advanced biosensing and bioanalysis techniques', 'Gold and Silver Nanoparticles Synthesis and Applications', 'Advancements in Transdermal Drug Delivery']",27,0000-0003-2618-3661
https://openalex.org/A5041191852,Peter Filzmoser,https://openalex.org/I4210153325,Institute of Mathematical Statistics,other,US,"['Advanced Statistical Methods and Models', 'Geochemistry and Geologic Mapping', 'Statistical Methods and Inference', 'Advanced Statistical Process Monitoring', 'Soil Geostatistics and Mapping']",67,0000-0002-8014-4682
https://openalex.org/A5043955676,Sonia Migliorati,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Bayesian Methods and Mixture Models', 'Geochemistry and Geologic Mapping', 'Statistical Methods and Bayesian Inference', 'Advanced Statistical Methods and Models', 'Survey Sampling and Estimation Techniques']",10,0000-0002-8968-9240
https://openalex.org/A5088216113,Silvana Stefani,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Complex Network Analysis Techniques', 'Opinion Dynamics and Social Influence', 'Complex Systems and Time Series Analysis', 'Market Dynamics and Volatility', 'Graph theory and applications']",14,0000-0002-1032-0214
https://openalex.org/A5074504932,Gleda Kutrolli,https://openalex.org/I184942183,University of Oslo,funder,NO,"['Genetic Associations and Epidemiology', 'Genetics and Neurodevelopmental Disorders', 'Epigenetics and DNA Methylation', 'Bioinformatics and Genomic Networks', 'Stochastic processes and financial applications']",5,0000-0001-6602-2622
https://openalex.org/A5066273761,Sergei Kulakov,https://openalex.org/I62318514,University of Duisburg-Essen,funder,DE,"['Electric Power System Optimization', 'Energy Efficiency and Management', 'Smart Grid Energy Management', 'Energy Load and Power Forecasting', 'Forecasting Techniques and Applications']",4,0000-0002-8075-2012
https://openalex.org/A5029856197,Ridha Ejbali,https://openalex.org/I68916915,University of Gabès,funder,TN,"['Anomaly Detection Techniques and Applications', 'Neural Networks and Applications', 'Image and Signal Denoising Methods', 'Image Retrieval and Classification Techniques', 'Advanced Image and Video Retrieval Techniques']",17,0000-0002-8148-1621
https://openalex.org/A5074838703,Mourad Zaied,https://openalex.org/I68916915,University of Gabès,funder,TN,"['Image and Signal Denoising Methods', 'Image Retrieval and Classification Techniques', 'Neural Networks and Applications', 'Advanced Image and Video Retrieval Techniques', 'Hand Gesture Recognition Systems']",26,0000-0003-4013-5834
https://openalex.org/A5058182410,Diego Valsesia,https://openalex.org/I177477856,Polytechnic University of Turin,funder,IT,"['Image and Signal Denoising Methods', 'Sparse and Compressive Sensing Techniques', 'Advanced Image Processing Techniques', 'Advanced Image Fusion Techniques', 'Advanced Data Compression Techniques']",20,0000-0003-1997-2910
https://openalex.org/A5054395599,Tiziano Bianchi,https://openalex.org/I177477856,Polytechnic University of Turin,funder,IT,"['Advanced Steganography and Watermarking Techniques', 'Digital Media Forensic Detection', 'Image and Signal Denoising Methods', 'Sparse and Compressive Sensing Techniques', 'Ultra-Wideband Communications Technology']",31,0000-0002-3965-3522
